a_star,r_over_M,r_over_r_isco,F_dimensionless_Mdot_c2_over_rg2,T_eff_K_50Msun_0p1Edd,E_tilde,L_tilde_over_M,Omega_M,v_local_static_c,F_SS73_dimensionless
0.5,29.12743687430432,6.8810346015863875,2.3776560461687393e-06,1482846.342971951,0.9832305493500533,5.643865023398027,0.006341141531146622,,2.9889071483633953e-06
0.5,30.496246972371804,7.204400838322183,2.11086623782722e-06,1439375.3851278469,0.9839659600479761,5.7638843551777725,0.005920289238373151,,2.6406542074830294e-06
0.5,31.929382712707678,7.542963296137373,1.8728337210199539e-06,1396959.1228918585,0.9846699485102225,5.886943556971422,0.005527290859117776,,2.3318138987086096e-06
0.5,33.429867004230466,7.897436103808739,1.6606499075095832e-06,1355590.1812329104,0.9853437734904724,6.013105640399925,0.005160312837565418,,2.058116719887738e-06
0.5,35.00086481395574,8.2685669497663,1.4716680502686767e-06,1315259.2308425817,0.98598865258656,6.142435482623462,0.004817641039430533,,1.8157234394824709e-06
0.5,36.64568984285152,8.65713865919027,1.303485513648265e-06,1275955.2563622186,0.9866057624166746,6.274999837100054,0.004497673138235487,,1.6011874215556718e-06
0.5,38.36781151541773,9.063970845221844,1.15392605696035e-06,1237665.7936918351,0.9871962389858111,6.410867347757077,0.0041989114657350664,,1.4114191713342643e-06
0.5,40.170862297733024,9.489921637770777,1.0210224521510166e-06,1200377.1401298319,0.9877611782082574,6.550108566311231,0.003919956300983459,,1.2436532057928491e-06
0.5,42.05864535940443,9.935889493566187,9.029996698139722e-07,1164074.5407807066,0.9883016365570653,6.692795972508031,0.0036594995735621176,,1.0954172823182181e-06
0.5,44.03514259558175,10.402815091268675,7.982587962475754e-07,1128742.3536225497,0.9888186318158229,6.839003997082619,0.0034163189575240633,,9.645039649221538e-07
0.5,46.104523025956915,10.891683315640968,7.05361793034167e-07,1094364.196305386,0.9893131439117582,6.988809047270313,0.003189272333652359,,8.489444681001376e-07
0.5,48.27115158846486,11.403525334962438,6.230171633619881e-07,1060923.076197708,0.9897861158123669,7.14228953471858,0.0029772925986672554,,7.469846903684063e-07
0.5,50.539598346233845,11.939420776069205,5.50066559453965e-07,1028401.5059936197,0.9902384544704506,7.299525905672265,0.002779382801041368,,6.570633303705829e-07
0.5,52.9146481272061,12.500500001607843,4.85472337821999e-07,996781.6063147268,0.9906710318047525,7.460600673321772,0.002594611584088142,,5.777919662902557e-07
0.5,55.40131061676086,13.087946494305871,4.283060506336171e-07,966045.1967802949,0.991084685705337,7.625598452219237,0.0024221089179717434,,5.079369725669995e-07
0.5,58.0048309246289,13.702999353288359,3.777378473052563e-07,936173.876872617,0.9914802210545448,7.794605994681643,0.0022610621032418013,,4.464031453212478e-07
0.5,60.73070064838655,14.346955907705958,3.330267499519364e-07,907149.0975591633,0.9918584107557904,7.967712229111679,0.0021107120294218693,,3.922189084277177e-07
0.5,63.58466945686622,15.021174453187431,2.9351176004951973e-07,878952.2248188276,0.9922199967637001,8.145008300178043,0.001970349673073342,,3.445229750205462e-07
0.5,66.57275721791538,15.727077116888497,2.5860374889450283e-07,851564.5959189582,0.9925656911101491,8.326587610806149,0.0018393128206158887,,3.0255234371581843e-07
0.5,69.70126669608601,16.466152857180433,2.2777808194958642e-07,824967.5690484807,0.9928961769216583,8.512545865938852,0.001716983002009792,,2.656315144844103e-07
0.5,72.9767968470367,17.239960604305434,2.0056792681709488e-07,799142.5672038435,0.9932121094243884,8.702981118034185,0.001602782622194899,,2.331628154968412e-07
0.5,76.40625673669027,18.05013254862357,1.7655819441561186e-07,774071.1168701509,0.993514116933642,8.897993814273955,0.0014961722779346233,,2.0461773907854822e-07
0.5,79.9968801145056,18.898377583386946,1.5538006405138652e-07,749734.8818779807,0.9938028018253486,9.097686845463057,0.001396648248432219,,1.7952919191808167e-07
0.5,83.75624067160383,19.78648490930317,1.3670604525785235e-07,726115.6932059692,0.9940787414875042,9.302165596604876,0.0013037401487704387,,1.57484571679868e-07
0.5,87.69226801593226,20.716327808491013,1.2024553091053069e-07,703195.5749368974,0.9943424892499547,9.511537999143062,0.0012170087358756552,,1.3811958905223736e-07
0.5,91.81326439816247,21.689867595788748,1.0574079888543684e-07,680956.7668027785,0.994594575291277,9.725914584864523,0.0011360438573241808,,1.21112760912429e-07
0.5,96.1279222236031,22.709157755749708,9.296342212005932e-08,659381.7437393627,0.9948355075218152,9.94540854146253,0.001060462533892909,,1.0618050664505038e-07
0.5,100.64534238706389,23.776348274051028,8.171104949769877e-08,638453.2326553958,0.9950657724421949,10.170135769762553,0.000989907167309572,,9.307278566399481e-08
0.5,105.37505346934606,24.89369017245202,7.180452281886342e-08,618154.2268085448,0.9952858359768679,10.400214942617028,0.0009240438651808761,,8.156921983324343e-08
0.5,110.32703183584918,26.063540256867626,6.308529760507524e-08,598467.9978619488,0.9954961442824222,10.63576756547827,0.0008625608755708291,,7.147564974644006e-08
0.5,115.5117226796889,27.288366088572097,5.5413138274178436e-08,579378.1060966769,0.995697124530561,10.876918038661808,0.0008051671241678097,,6.262107870631876e-08
0.5,120.94006205371082,28.570751189018416,4.866406042073271e-08,560868.4087072696,0.9958891856657949,11.123793721315062,0.0007515908474185713,,5.485496274863473e-08
0.5,126.62349993787527,29.913400489252684,4.2728495516419106e-08,542923.0666018542,0.9960727191379949,11.37652499710905,0.0007015783154216203,,4.8044809192580696e-08
0.5,132.57402439066405,31.319146035416654,3.7509655351244395e-08,525526.5496778506,0.9962480996100642,11.635245341672851,0.0006548926387625534,,4.207404998623739e-08
0.5,138.80418683545756,32.79095296237449,3.2922075733523355e-08,508663.6408817709,0.996415685641061,11.900091391793199,0.0006113126538409048,,3.684015956953408e-08
0.5,145.32712853521397,34.331925748062716,2.8890320774534274e-08,492319.43906514236,0.9965758203451693,12.17120301640353,0.0005706318815833743,,3.225299011837607e-08
0.5,152.1566083112954,35.945314761756116,2.534783091910549e-08,476479.3608215239,0.9967288320269759,12.448723389388762,0.0005326575547627251,,2.8233299882666133e-08
0.5,159.30703156490935,37.63452312006213,2.223589948036159e-08,461129.1413729873,0.9968750347935502,12.73279906423432,0.0004972097094465095,,2.4711452908881017e-08
0.5,166.79348066237785,39.40311386510434,1.9502763963796346e-08,446254.83469537157,0.9970147291438588,13.023580050549459,0.0004641203363860705,,2.1626270765359464e-08
0.5,174.63174674832683,41.25481748003645,1.7102799783980857e-08,431842.8128175818,0.9971482025360809,13.321219892496936,0.00043323258842495305,,1.892401898566595e-08
0.5,182.83836305390196,43.19353975773958,1.4995805291905356e-08,417879.76452440623,0.9972757299333986,13.625875749162882,0.0004044000402579855,,1.6557512831675074e-08
0.5,191.43063977026117,45.22337003929898,1.3146368119926745e-08,404352.693464973,0.9973975743288637,13.937708476902051,0.0003774859971088045,,1.448532867176382e-08
0.5,200.42670056091075,47.3485898396393,1.1523303898724627e-08,391248.9157091983,0.9975139872499441,14.25688271369585,0.00035236284911527137,,1.2671108788015056e-08
0.5,209.84552078989387,49.573681878511074,1.0099159350431329e-08,378556.0569092678,0.997625209243363,14.583566965561578,0.0003289114684201159,,1.1082948785844677e-08
0.5,219.70696754646826,51.90333953587785,8.84977257724774e-09,366262.04899598187,0.9977314703408394,14.91793369505327,0.0003070206461588641,,9.692857995006808e-09
0.5,230.0318415506994,54.34247675164878,7.753884157441568e-09,354355.1265499288,0.9978329905063482,15.260159411896007,0.0002865865667195597,,8.476284336441689e-09
0.5,240.84192102835618,56.8962383906372,6.792793333237993e-09,342823.8228953044,0.9979299800655007,15.610424765796978,0.0002675123168196749,,7.411696097720725e-09
0.5,252.16000764765639,59.57001109460832,5.950054186089928e-09,331656.9658526617,0.998022640117653,15.968914641478197,0.0002497074271055946,,6.48021392265808e-09
0.5,264.0099746147596,62.36943464430712,5.2112072729048506e-09,320843.67333910346,0.9981111629313324,16.335818255977493,0.0002330874441298412,,5.6652870887334554e-09
0.5,276.416817029446,65.30041385543024,4.563542669310123e-09,310373.34871885594,0.9981957323235671,16.71132925826533,0.0002175735307014222,,4.9524088290778e-09
0.5,289.40670460720804,68.36913103363655,3.995890830875676e-09,300235.6760191369,0.9982765240236925,17.0956458312273,0.00020309209273584267,,4.3288660627836915e-09
0.5,303.00703687895196,71.58205901486583,3.4984380712464942e-09,290420.61498010706,0.9983537060221963,17.488970796062944,0.00018957443085410622,,3.783519436259148e-09
0.5,317.2465009847451,74.9459748184719,3.062563820583589e-09,280918.3960182298,0.9984274389051502,17.891511719153517,0.00017695641509483674,,3.3066100565059034e-09
0.5,332.1551321835163,78.4679739419696,2.680697140336067e-09,271719.51508087025,0.9984978761747637,18.303481021452647,0.00016517818121106258,,2.8895897211257868e-09
0.5,347.7643772063361,82.15548532754629,2.3461902587330294e-09,262814.72843377443,0.9985651645565842,18.72509609045542,0.00015418384712365834,,2.5249718254378155e-09
0.5,364.1071605869128,86.01628703190721,2.0532071434150146e-09,254195.04740136623,0.9986294442938473,19.156579394802897,0.00014392124819735664,,2.20620045962221e-09
0.5,381.21795410921294,90.05852263250739,1.796625353077243e-09,245851.73306834922,0.9986908494294738,19.598158601580824,0.0001343416900930671,,1.927535503050995e-09
0.5,399.13284951869014,94.2907184047747,1.571949611263196e-09,237776.29095548316,0.9987495080761896,20.050066696372543,0.00012539971803234137,,1.683951783176426e-09
0.5,417.8896346504982,98.72180130655765,1.375235724529821e-09,229960.46569899868,0.998805542675235,20.512542106128148,0.00011705290138656179,,1.471050596338205e-09
0.5,437.52787313525636,103.36111780773037,1.2030236248130309e-09,222396.23572447337,0.9988590702441107,20.985828824913035,0.00010926163257517431,,1.2849820910233093e-09
0.5,458.08898785049814,108.2184536046737,1.0522784579521677e-09,215075.8079425158,0.9989102026137964,21.470176542601113,0.00010198893932431906,,1.1223771935055783e-09
0.5,479.6163482938206,113.30405426121489,9.203387647367169e-10,207991.61247060387,0.9989590466558617,21.96584077657922,9.520030939987011e-05,,9.802879141155357e-10
0.5,502.1553620620379,118.62864681956506,8.048709118980169e-10,201136.2973840388,0.9990057044998782,22.473083006531336,8.886352698743704e-05,,8.561350120556392e-10
0.5,525.753570629288,124.203462426837,7.038290291861958e-10,194502.72351821107,0.9990502737415212,22.992170812372528,8.29485199465892e-05,,7.476621198291618e-10
0.5,550.4607496261218,130.04026002487018,6.154197951737372e-10,188083.95930912695,0.9990928476417424,23.52337801540459,7.74272172176698e-05,,6.528955368995513e-10
0.5,576.3290138310896,136.15135115333092,5.38071492302297e-10,181873.27569929656,0.9991335153173765,24.06698482276698,7.227341570732058e-05,,5.701089978364066e-10
0.5,603.4129270962902,142.5496259184071,4.70406819324458e-10,175864.14109646372,0.9991723619235374,24.623277975258613,6.746265602344326e-05,,4.977928044378407e-10
0.5,631.7696174387384,149.24858018186958,4.112190101863387e-10,170050.21640417367,0.9992094688281357,25.192550898607603,6.297210647199979e-05,,4.3462678548095473e-10
0.5,661.4588975403209,156.2623440278537,3.5945086141748734e-10,164425.3501134062,0.9992449137788526,25.775103858268366,5.878045476697365e-05,,3.794566130242644e-10
0.5,692.543390910505,163.60571156740235,3.141763177078792e-10,158983.57348139494,0.999278771062877,26.37124411782692,5.486780694117679e-05,,3.3127306161526626e-10
0.5,725.0886639779221,171.29417214364122,2.745843065022623e-10,153719.09576885085,0.9993111116597112,26.981286101097698,5.1215592979542954e-05,,2.8919384726933013e-10
0.5,759.163364389437,179.34394300340296,2.399645498842331e-10,148626.29957070143,0.9993420033873363,27.605551557996694,4.7806478728268605e-05,,2.5244772750248687e-10
0.5,794.8393658084248,187.7720035042177,2.0969511400376263e-10,143699.736219752,0.9993715110420136,28.24436973427811,4.462428366278187e-05,,2.2036058274493737e-10
0.5,832.1919195176705,196.59613092882046,1.8323148530193294e-10,138934.12127846156,0.9993996965319948,28.89807754522357,4.1653904125186207e-05,,1.923432337746162e-10
0.5,871.2998131466785,205.83493798272096,1.6009698790313042e-10,134324.33011028383,0.9994266190053934,29.56701975337536,3.888124166765868e-05,,1.678807799562495e-10
0.5,912.2455368581803,215.50791205392713,1.3987437896218911e-10,129865.39353730087,0.9994523349724704,30.25154915040691,3.629313616241057e-05,,1.4652326955028195e-10
0.5,955.1154573443889,225.63545631763446,1.2219847838390873e-10,125552.49358902212,0.9994768984225676,30.95202674322621,3.387730336134559e-05,,1.2787753660813008e-10
0.5,1000.0,236.23893277258142,1.0674970659431866e-10,121380.95933208455,0.9995003609359201,31.668821944410166,3.162227660958936e-05,,1.1160005938393544e-10
0.9,2.320885362644929,1.000001,2.2053735067332883e-14,14552.226018385165,0.8442470080059993,2.0997847561259,0.22544143928535113,,4.7740834387472976e-09
0.9,2.4422552591358593,1.0522957060696316,4.039629816773252e-05,3010539.1922300737,0.8452887682465047,2.104595443534294,0.21201320664188428,,0.00020620807021157499
0.9,2.5699721523424883,1.1073251456874391,0.00011626842703659371,3921248.2904317263,0.8478991776175401,2.1173301737684027,0.19920491510926225,,0.00034947830699208834
0.9,2.704367956260574,1.1652323307974908,0.00019141145652575413,4441716.904743116,0.8515212383484811,2.1361199527266375,0.18700946264645046,,0.0004442448451541545
0.9,2.8457919422133653,1.2261677521039562,0.00025246695732217544,4760033.723802356,0.8557904585981992,2.159708495795878,0.17541700280468356,,0.0005019913806227137
0.9,2.9946116465470354,1.2902897701702756,0.0002961307830508394,4953700.912823435,0.8604613763069275,2.187225251317846,0.16441529088179904,,0.0005318206297295814
0.9,3.1512138257937297,1.3577650269707262,0.00032335031292580205,5063807.812727987,0.8653650441020936,2.218052556635704,0.15399002324414326,,0.0005409149241927051
0.9,3.3160054617845365,1.428768878963934,0.00033665007613651747,5115093.448933064,0.8703832900748716,2.251744239664577,0.14412516452456645,,0.000534911400329079
0.9,3.489414819324495,1.5034858528138164,0.00033891086853813783,5123659.580622001,0.8754325375764467,2.2879737993414877,0.13480325847964958,,0.0005182071762594799
0.9,3.671892559178347,1.5821101249422924,0.00033283926422434924,5100556.132599518,0.8804533060486055,2.3265003310587584,0.12600571931018467,,0.0004942071915569477
0.9,3.863912909259496,1.6648460261600366,0.00032076692021921696,5053663.102022845,0.88540321106523,2.3671454897916737,0.11771310118877978,,0.0004655251377406202
0.9,4.06597489706589,1.7519085726867238,0.0003046049320000421,4988765.90999041,0.8902521869960391,2.409777536283401,0.10990534457910596,,0.00043414605379119025
0.9,4.278603646565702,1.8435240249407918,0.00028586740707782374,4910209.8561879685,0.894979159657782,2.454300053697437,0.10256199866256688,,0.0004015576309203845
0.9,4.502351742903214,1.9399304755509243,0.000265722085857321,4821318.323114157,0.8995696873229726,2.5006438183715063,0.09566241980657933,,0.0003688560091564792
0.9,4.737800668471506,2.0413784681173883,0.00024504767142156676,4724670.630792299,0.9040142619576528,2.54876084623358,0.08918594651607675,,0.0003368308084830317
0.9,4.985562314084083,2.1481316483312822,0.00022448853964841676,4622292.633022745,0.9083070689658016,2.598619968631741,0.08311205171213952,,0.0003060332808145764
0.9,5.246280569172688,2.2604674491438397,0.00020450303472105755,4515790.986378456,0.9124450706345203,2.650203501733774,0.07742047348747814,,0.00027683076413902066
0.9,5.520632995143968,2.378677811766424,0.0001854042897923038,4406449.910291437,0.916427321512843,2.7035047099789824,0.07209132570821428,,0.0002494500403084414
0.9,5.809332586243742,2.5030699443749715,0.00016739379690094866,4295302.286525309,0.9202544522041165,2.7585258542212294,0.06710518997625568,,0.0002240117213695137
0.9,6.113129622505055,2.633967120490614,0.00015058849722318692,4183182.7980500376,0.9239282769336311,2.8152766759415617,0.06244319054792529,,0.0002005573979128765
0.9,6.432813619595519,2.7717095191113463,0.00013504233482204632,4070768.2411178392,0.9274514930866921,2.8737732105269624,0.05808705383340746,,0.00017907096173356337
0.9,6.76921538063123,2.916655108778085,0.00012076320909500698,3958608.514130186,0.9308274497686692,2.9340368515723463,0.054019154088313544,,0.00015949525176870468
0.9,7.1232091552895955,3.0691805778726557,0.00010772617307904456,3847150.720789491,0.9340599686361373,2.9960936086036707,0.05022254686257793,,0.0001417449565967443
0.9,7.495714911832221,3.229682313565394,9.588360942986469e-05,3736758.117675603,0.9371532046412474,3.0599735152373593,0.04668099170122287,,0.00012571653030480173
0.9,7.887700727942426,3.398577431956466,8.517299751688976e-05,3627725.151479335,0.9401115374824388,3.125710155371348,0.043378965503391244,,0.00011129573428976828
0.9,8.300185306590818,3.5763048620880835,7.552277627773148e-05,3520289.4958366146,0.9429394868396496,3.193340282747556,0.040301667846440056,,9.83632998046722e-05
0.9,8.734240623467143,3.7633264866447496,6.685671267407584e-05,3414641.763545372,0.9456416461461759,3.26290351495376,0.037435019475763304,,8.679911005306189e-05
0.9,9.190994712858705,3.9601283423060414,5.909710493152419e-05,3310933.39755602,0.9482226308873721,3.3344420872112632,0.03476565505235271,,7.648522246234913e-05
0.9,9.671634599215304,4.167221882871413,5.216708361429249e-05,3209283.126126177,0.9506870383400986,3.40800065451943,0.03228091114203536,,6.730798821294184e-05
0.9,10.177409382019366,4.385145308439686,4.599221886400268e-05,3109782.273743384,0.953039416361741,3.483626133179552,0.029968810325221053,,5.915947451350114e-05
0.9,10.709633481978283,4.614464964097508,4.0501598373613493e-05,3012499.1551615084,0.9552842393644612,3.5613675745989175,0.027818042205591052,,5.193835331383556e-05
0.9,11.269690056975248,4.8557768117517535,3.562850528886656e-05,2917482.7293616654,0.9574258900126347,3.641276065726337,0.02581794200166333,,4.5550386343862104e-05
0.9,11.859034596656082,5.109707978930879,3.131079698846831e-05,2824765.6516188113,0.9594686454907552,3.7234046515981873,0.023958467317348693,,3.990860908791072e-05
0.9,12.479198704993697,5.376918388580312,2.749106335252192e-05,2734366.8343104594,0.9614166674283923,3.807808276356858,0.022230173606881384,,3.4933294340547736e-05
0.9,13.131794080660496,5.658102474087431,2.4116625282801188e-05,2646293.603080155,0.9632739947551117,3.8945437397991625,0.02062418877600922,,3.05517583526465e-05
0.9,13.818516705552941,5.9539909839931795,2.1139420319656734e-05,2560543.519591857,0.965044538904086,3.983669667063509,0.01913218729499396,,2.6698058453344633e-05
0.9,14.541151252353583,6.265352881080443,1.8515811092876858e-05,2477105.9267463945,0.9667320808979261,4.075246489504211,0.01774636413957716,,2.3312619760875e-05
0.9,15.301575722585001,6.592997340774606,1.6206343762169233e-05,2395963.2629960114,0.9683402699410321,4.169336435153547,0.016459408823276348,,2.0341819630325356e-05
0.9,16.10176632720919,6.9377758540497645,1.4175476804020963e-05,2317092.182726383,0.9698726232149322,4.266003527456067,0.015264479737781831,,1.7737551386043184e-05
0.9,16.943802622456197,7.3005844403057,1.2391295284355106e-05,2240464.5141586214,0.9713325266306662,4.365313591189461,0.014155178977372871,,1.5456783289303318e-05
0.9,17.829872914229107,7.682365975966477,1.0825221643710049e-05,2166048.079600623,0.9727232363384563,4.467334264673379,0.013125527787688563,,1.3461124303723734e-05
0.9,18.762279945130576,8.084112644852315,9.451730904214292e-06,2093807.3993601818,0.9740478808320621,4.5721350175204085,0.012169942748393937,,1.1716404802459801e-05
0.9,19.743446878890392,8.506868516692789,8.248075787024981e-06,2023704.296807842,0.9753094635152451,4.679787173309005,0.011283212772806143,,1.0192277718157673e-05
0.9,20.775923597746633,8.951732260482498,7.194025390654357e-06,1955698.4189947185,0.9765108656221042,4.790363936661597,0.010460476984935905,,8.861843611555775e-06
0.9,21.86239332914619,9.419859999730733,6.27161970312417e-06,1889747.6853041786,0.9776548494028376,4.903940424296898,0.009697203515229081,,7.701301600129683e-06
0.9,23.005679618986278,9.912468317025414,5.464941176765333e-06,1825808.674162067,0.9787440615026373,5.0205936996965965,0.008989169240162532,,6.6896269414709525e-06
0.9,24.208753669519233,10.430837415719697,4.7599038417385075e-06,1763836.9568374245,0.9797810364746297,5.14040281108623,0.008332440477389723,,5.808275224376227e-06
0.9,25.47474206099047,10.976314446957845,4.144059870471565e-06,1703787.385109298,0.9807682003786137,5.2634488324797495,0.007723354637008078,,5.040912517386088e-06
0.9,26.806934877076834,11.550317010686795,3.606423132525307e-06,1645614.339761386,0.9817078744262606,5.389814907579368,0.0071585028204269666,,4.373170406472443e-06
0.9,28.208794255241948,12.154336839751899,3.1373089989287926e-06,1589271.9447430368,0.982602278640775,5.519586296357629,0.006634713350978134,,3.792424578184713e-06
0.9,29.683963384229415,12.789943676651184,2.72818949202892e-06,1534714.251597865,0.9834535355050782,5.652850424178715,0.0061490362145839115,,3.287595437977154e-06
0.9,31.236275972076815,13.458789353023127,2.371562777080274e-06,1481895.3982391397,0.9842636735775945,5.789696933341567,0.0056987283842647495,,2.848969168827291e-06
0.9,32.869766209256234,14.162612082469831,2.0608359414107196e-06,1430769.7452738984,0.9850346310588601,5.930217736949287,0.005281239998833763,,2.4680376114597094e-06
0.9,34.588679252833764,14.903240977871912,1.7902199996895363e-06,1381291.9927654695,0.985768259295622,6.074507075028026,0.004894201363622667,,2.137355367909728e-06
0.9,36.39748225889447,15.682600804934788,1.5546360828866833e-06,1333417.2800683891,0.9864663262119511,6.222661572834703,0.004535410739362333,,1.8504125818542237e-06
0.9,38.300875991904256,16.502716984320042,1.3496318038612153e-06,1287101.2706315531,0.9871305196592574,6.374780301307001,0.0042028228842729675,,1.6015219220849302e-06
0.9,40.303807041179255,17.365720855361506,1.1713068459322373e-06,1242300.2239237975,0.9877624506790722,6.530964839621128,0.003894538313891537,,1.385718382017863e-06
0.9,42.41148067621125,18.273855215045554,1.016246875938093e-06,1198971.055807974,0.9883636566740893,6.69131933983355,0.0036087932430806744,,1.1986706023894134e-06
0.9,44.629374374257885,19.229480146650438,8.814649486729213e-07,1157071.3891268228,0.9889356044843164,6.855950593592212,0.003343950174940505,,1.0366025219186253e-06
0.9,46.96325205535357,20.235079153192334,7.643496305269856e-07,1116559.595344943,0.9894796933663145,7.024968100911005,0.0030984891019114704,,8.962242585031923e-07
0.9,49.41917906173531,21.2932656116178,6.626191365926232e-07,1077394.828657698,0.9899972578744213,7.198484141008522,0.0028709992851513504,,7.746712191531483e-07
0.9,52.0035379206124,22.406789564516,5.742808353086631e-07,1039537.0532962481,0.9904895706436396,7.376613845218718,0.002660171579241699,,6.694505287419963e-07
0.9,54.723044931244765,23.578544867001153,4.975955349682048e-07,1002947.0649349238,0.9909578450744798,7.559475271986876,0.0024647912703843035,,5.78393954702005e-07
0.9,57.584767619436775,24.811576707338762,4.310460220329243e-07,967586.5069618371,0.9914032379205833,7.74718948396962,0.0022837313974503892,,4.996165863535687e-07
0.9,60.59614310480779,26.10908952086035,3.7330937317383446e-07,933417.8821521577,0.9918268517803569,7.939880627262508,0.0021159465265135715,,4.314806032946577e-07
0.9,63.76499742857273,27.47445531773365,3.2323261175657413e-07,900404.5603632506,0.9922297374941959,8.13767601278306,0.0019604669508066813,,3.725635370740653e-07
0.9,67.0995658920623,28.911222446230635,2.7981132395445864e-07,868510.7827935886,0.9926128964491446,8.340706199841266,0.001816393289371655,,3.216304942890041e-07
0.9,70.60851445883902,30.423124814267638,2.4217089026160645e-07,837701.663149941,0.9929772827930512,8.549105081933138,0.0016828914590036731,,2.776098674612195e-07
0.9,74.30096227602954,32.014091593182705,2.095500255934572e-07,807943.186166367,0.9933238055604449,8.763009974796658,0.0015591879954118815,,2.3957211281584033e-07
0.9,78.1865053734022,33.688257428968626,1.812863546998101e-07,779202.2037852209,0.9936533307124884,8.982561706772433,0.0014445657008183607,,2.0671122172624807e-07
0.9,82.27524160177973,35.44997318749888,1.5680378013677364e-07,751446.4293449568,0.993966683093445,9.207904711514756,0.0013383595964859179,,1.7832855543959574e-07
0.9,86.57779687559746,37.30381726167138,1.3560142733687417e-07,724644.4299896086,0.9942646483061683,9.439187123101473,0.0012399531598971134,,1.5381875111866477e-07
0.9,91.10535278780719,39.25460746985553,1.1724397603494716e-07,698765.6176066443,0.9945479745091559,9.676560873594118,0.0011487748274967464,,1.3265744158575836e-07
0.9,95.8696756688928,41.30741357656429,1.0135320918372021e-07,673780.238403252,0.9948173741377299,9.920181793102293,0.0010642947450542701,,1.1439056178556811e-07
0.9,100.88314716551697,43.46757046789054,8.76006303379487e-08,649659.3614147058,0.995073525551908,10.170209712408981,0.000986021748798824,,9.862504223548325e-08
0.9,106.15879641826784,45.74069201594834,7.570101788843592e-08,626374.8660602503,0.9953170746135155,10.426808568216138,0.0009135005615263777,,8.50207139254015e-08
0.9,111.71033392212954,48.132685668350256,6.540680016938011e-08,603899.4288640609,0.9955486361950655,10.690146511072204,0.0008463091888751438,,7.32832705666106e-08
0.9,117.55218715767448,50.64976780063648,5.650314937379363e-08,582206.5095518787,0.995768795622902,10.960396016045838,0.0007840565019119456,,6.315815305132373e-08
0.9,123.69953808557648,53.298479871553795,4.880370441590538e-08,561270.3365608206,0.9959781100570587,11.237733996212539,0.0007263799930690767,,5.442523772978736e-08
0.9,130.1683626018864,56.08570542316933,4.2146843828079136e-08,541065.892107815,0.996177109810238,11.52234191902315,0.000672943693319248,,4.689422487771041e-08
0.9,136.97547205660783,59.01868796999937,3.639243938773552e-08,521568.89695147716,0.996366299608262,11.814405925625808,0.00062343623927669,,4.0400636729245646e-08
0.9,144.1385569434723,62.105049823643945,3.141902960420443e-08,502755.7947517347,0.9965461597942961,12.11411695321513,0.0005775690796667876,,3.480234588593413e-08
0.9,151.67623287445616,65.35281190184917,2.712135983933322e-08,484603.73639440624,0.9967171474790777,12.421670860484907,0.000535074811316406,,2.997656495697467e-08
0.9,159.60808895851878,68.77041457347764,2.340824225872412e-08,467090.56405381614,0.9968796976393277,12.737268556262986,0.0004957056354840555,,2.58172371002432e-08
0.9,167.9547387102904,72.36673959355934,2.0200694774139097e-08,450194.7952421939,0.9970342241664567,13.061116131409415,0.00045923192597506257,,2.223277485958961e-08
0.9,176.73787362101191,76.15113318542852,1.7430323165305727e-08,433895.6067827834,0.997181120867613,13.393424994061293,0.0004254409010738632,,1.9144101459901523e-08
0.9,185.98031953094855,80.13343032993274,1.5037915112493742e-08,418172.81884336844,0.997320762421056,13.734412008310422,0.00039413539187528097,,1.6482954641267586e-08
0.9,195.7060959497793,84.32398032483789,1.297221878279759e-08,403006.87900429947,0.9974535052877744,14.084299636402106,0.00036513270011111757,,1.4190418288764011e-08
0.9,205.94047847912563,88.73367368085336,1.1188882092186524e-08,388378.8464045979,0.9975796885811976,14.443316084546165,0.00033826353904941827,,1.2215651635031306e-08
0.9,216.7100644994448,93.37397042417545,9.649531802170909e-09,374270.3760487991,0.9976996348967961,14.811695452433678,0.0003133710514932316,,1.0514789758762042e-08
0.9,228.0428422919964,98.25692987910274,8.320974249912914e-09,360663.7032122152,0.997813651103291,15.189677886555579,0.00029030989932533793,,9.049992544136317e-09
0.9,239.96826377551852,103.3952420081228,7.1745018612833e-09,347541.6280677555,0.9979220290971373,15.57750973742199,0.00026894541943700903,,7.788622266523067e-09
0.9,252.51732104664185,108.80226039091765,6.185291608920557e-09,334887.50045778824,0.9980250465218821,15.975443720783604,0.00024915284124405883,,6.7025325834505235e-09
0.9,265.72262692296096,114.4920369279957,5.331883377225176e-09,322685.2049228979,0.9981229674539382,16.383739082959615,0.00023081656133382923,,5.767453985408928e-09
0.9,279.61849969807486,120.47935835913724,4.595727734099255e-09,310919.14591316646,0.998216043056256,16.80266177037892,0.00021382947110390438,,4.962462741121657e-09
0.9,294.24105232886444,126.7797846915598,3.960793981291896e-09,299574.23326183733,0.998304512201316,17.232484603444714,0.00019809233354865614,,4.2695220939618704e-09
0.9,309.6282862867876,133.4096896376712,3.4132305326182453e-09,288635.86790861515,0.9983886020648124,17.67348745483516,0.000183513205624643,,3.673085963076204e-09
0.9,325.8201903170949,140.38630316750044,2.9410707053971346e-09,278089.9278653763,0.9984685286913381,18.125957432355897,0.00017000690288169324,,3.1597567033211327e-09
0.9,342.85884436262484,147.727756286394,2.5339779148656587e-09,267922.75446496735,0.9985444975333361,18.590189066463314,0.00015749450328445545,,2.7179896075619432e-09
